header_id,occures_in
C2_facs_230_tr_1700921288,C2_facs_156_tr_1700918813
C2_facs_230_tr_1700921288,C2_facs_173_tr_1700921642
C2_facs_230_tr_1700921288,C2_facs_178_tr_1700920151
C2_facs_230_tr_1700921288,C2_facs_187_tr_1700919707
C2_facs_230_tr_1700921288,C2_facs_189_tr_1700921605
C2_facs_230_tr_1700921288,C2_facs_207_tr_1700919737
C2_facs_230_tr_1700921288,C2_facs_222_tr_1700920517
C2_facs_230_tr_1700921288,C2_facs_228_tr_1700919070
C2_facs_230_tr_1700921288,C2_facs_266_tr_1700921427
C2_facs_230_tr_1700921288,C2_facs_267_tr_1700920804
C2_facs_230_tr_1700921288,C2_facs_268_tr_1700920237
C2_facs_230_tr_1700921288,C2_facs_270_tr_1700921198
C2_facs_230_tr_1700921288,C2_facs_310_tr_1700921404
C2_facs_230_tr_1700921288,C2_facs_376_tr_1700919218
C2_facs_232_tr_1700920991,C1_facs_272_tr_1700432072
C2_facs_232_tr_1700920991,C1_facs_489_tr_1700429843
C2_facs_233_tr_1700919014,C1_facs_28_tr_1700316455
C2_facs_233_tr_1700919014,C2_facs_16_tr_1700921714
C2_facs_233_tr_1700919014,C2_facs_57_tr_1700921047
C2_facs_233_tr_1700919014,C2_facs_173_tr_1700921642
C2_facs_233_tr_1700919014,C2_facs_318_tr_1700919108
C2_facs_235_tr_1700921321,C1_facs_207_tr_1700385666
C2_facs_235_tr_1700921321,C1_facs_265_tr_1700432112
C2_facs_236_tr_1700919854,C1_facs_338_tr_1700430588
C2_facs_236_tr_1700919849,C1_facs_207_tr_1700385666
C2_facs_237_tr_1700920127,C2_facs_301_tr_1700919729
C2_facs_239_tr_1700920431,C1_facs_159_tr_1700430252
C2_facs_239_tr_1700920431,C1_facs_407_tr_1700429402
C2_facs_239_tr_1700920431,C2_facs_212_tr_1700920491
C2_facs_239_tr_1700920431,C2_facs_381_tr_1700920824
C2_facs_242_tr_1700921456,C1_facs_34_tr_1700316592
C2_facs_242_tr_1700921456,C1_facs_66_tr_1700383969
C2_facs_242_tr_1700921456,C1_facs_75_tr_1700432234
C2_facs_242_tr_1700921456,C1_facs_144_tr_1700430119
C2_facs_242_tr_1700921456,C1_facs_188_tr_1700429809
C2_facs_242_tr_1700921456,C1_facs_238_tr_1700430749
C2_facs_242_tr_1700921456,C1_facs_259_tr_1700429935
C2_facs_242_tr_1700921456,C1_facs_277_tr_1700432188
C2_facs_242_tr_1700921456,C1_facs_298_tr_1700431728
C2_facs_242_tr_1700921456,C1_facs_304_tr_1700430386
C2_facs_242_tr_1700921456,C1_facs_324_tr_1700431189
C2_facs_242_tr_1700921456,C1_facs_330_tr_1700429744
C2_facs_242_tr_1700921456,C1_facs_341_tr_1700430402
C2_facs_242_tr_1700921456,C1_facs_376_tr_1700431225
C2_facs_242_tr_1700921456,C1_facs_384_tr_1700430859
C2_facs_242_tr_1700921456,C1_facs_395_tr_1700429288
C2_facs_242_tr_1700921456,C1_facs_416_tr_1700430459
C2_facs_242_tr_1700921456,C1_facs_435_tr_1700431386
C2_facs_242_tr_1700921456,C2_facs_2_tr_1700920390
C2_facs_242_tr_1700921456,C2_facs_38_tr_1700919570
C2_facs_242_tr_1700921456,C2_facs_55_tr_1700920901
C2_facs_242_tr_1700921456,C2_facs_66_tr_1700920175
C2_facs_242_tr_1700921456,C2_facs_124_tr_1700921510
C2_facs_242_tr_1700921456,C2_facs_168_tr_1700921739
C2_facs_242_tr_1700921456,C2_facs_172_tr_1700920990
C2_facs_242_tr_1700921456,C2_facs_199_tr_1700918722
C2_facs_242_tr_1700921456,C2_facs_243_tr_1700921360
C2_facs_242_tr_1700921456,C2_facs_287_tr_1700920349
C2_facs_242_tr_1700921456,C2_facs_327_tr_1700919877
C2_facs_242_tr_1700921456,C2_facs_342_tr_1700921403
C2_facs_242_tr_1700921456,C2_facs_402_tr_1700920010
C2_facs_242_tr_1700921456,C2_facs_406_tr_1700921064
C2_facs_244_tr_1700918970,C1_facs_384_tr_1700430859
C2_facs_244_tr_1700918970,C1_facs_435_tr_1700431386
C2_facs_244_tr_1700918970,C2_facs_244_tr_1700918977
C2_facs_244_tr_1700918970,C2_facs_294_tr_1700919609
C2_facs_246_tr_1700919543,C1_facs_198_tr_1700385654
C2_facs_246_tr_1700919543,C2_facs_175_tr_1700919508
C2_facs_246_tr_1700919543,C2_facs_331_tr_1700921301
C2_facs_246_tr_1700919547,C1_facs_47_tr_1700322462
C2_facs_246_tr_1700919547,C1_facs_165_tr_1700431165
C2_facs_246_tr_1700919547,C2_facs_55_tr_1700920901
C2_facs_248_tr_1700920502,C1_facs_207_tr_1700385666
C2_facs_248_tr_1700920502,C2_facs_54_tr_1700919629
C2_facs_251_tr_1700918733,C1_facs_20_region_1700258069305_931
C2_facs_251_tr_1700918733,C1_facs_285_tr_1700430415
C2_facs_251_tr_1700918733,C2_facs_351_tr_1700921168
C2_facs_251_tr_1700918727,C1_facs_70_tr_1700383939
C2_facs_251_tr_1700918727,C1_facs_70_tr_1700383940
C2_facs_251_tr_1700918727,C1_facs_104_tr_1700430018
C2_facs_251_tr_1700918727,C1_facs_108_tr_1700432653
C2_facs_251_tr_1700918727,C1_facs_111_tr_1700430785
C2_facs_251_tr_1700918727,C1_facs_125_region_1700262591140_1592
C2_facs_251_tr_1700918727,C1_facs_207_tr_1700385666
C2_facs_251_tr_1700918727,C1_facs_237_tr_1700431500
C2_facs_251_tr_1700918727,C1_facs_243_tr_1700430883
C2_facs_251_tr_1700918727,C1_facs_252_tr_1700431371
C2_facs_251_tr_1700918727,C1_facs_292_tr_1700322689
C2_facs_251_tr_1700918727,C1_facs_307_tr_1700429911
C2_facs_251_tr_1700918727,C1_facs_308_tr_1700431068
C2_facs_251_tr_1700918727,C1_facs_315_tr_1700432192
C2_facs_251_tr_1700918727,C1_facs_376_tr_1700431225
C2_facs_251_tr_1700918727,C1_facs_388_tr_1700429290
C2_facs_251_tr_1700918727,C1_facs_419_tr_1700430035
C2_facs_251_tr_1700918727,C1_facs_425_tr_1700431418
C2_facs_251_tr_1700918727,C1_facs_430_tr_1700432549
C2_facs_251_tr_1700918727,C1_facs_443_tr_1700431149
C2_facs_251_tr_1700918727,C1_facs_445_tr_1700432311
C2_facs_251_tr_1700918727,C1_facs_454_tr_1700431307
C2_facs_251_tr_1700918727,C1_facs_484_tr_1700431562
C2_facs_251_tr_1700918727,C1_facs_495_tr_1700431933
C2_facs_251_tr_1700918727,C1_facs_504_tr_1700430233
C2_facs_251_tr_1700918727,C1_facs_505_tr_1700432104
C2_facs_251_tr_1700918727,C1_facs_517_tr_1700429734
C2_facs_251_tr_1700918727,C2_facs_3_tr_1700919157
C2_facs_251_tr_1700918727,C2_facs_18_tr_1700920546
C2_facs_251_tr_1700918727,C2_facs_25_tr_1700918960
C2_facs_251_tr_1700918727,C2_facs_43_tr_1700919785
C2_facs_251_tr_1700918727,C2_facs_47_tr_1700920191
C2_facs_251_tr_1700918727,C2_facs_73_tr_1700920219
C2_facs_251_tr_1700918727,C2_facs_77_tr_1700920945
C2_facs_251_tr_1700918727,C2_facs_96_tr_1700919330
C2_facs_251_tr_1700918727,C2_facs_178_tr_1700920151
C2_facs_251_tr_1700918727,C2_facs_189_tr_1700921605
C2_facs_251_tr_1700918727,C2_facs_194_tr_1700919797
C2_facs_251_tr_1700918727,C2_facs_209_tr_1700920394
C2_facs_251_tr_1700918727,C2_facs_212_tr_1700920491
C2_facs_251_tr_1700918727,C2_facs_217_tr_1700918996
C2_facs_251_tr_1700918727,C2_facs_234_tr_1700920408
C2_facs_251_tr_1700918727,C2_facs_284_tr_1700919163
C2_facs_251_tr_1700918727,C2_facs_289_tr_1700921018
C2_facs_251_tr_1700918727,C2_facs_289_tr_1700921017
C2_facs_251_tr_1700918727,C2_facs_301_tr_1700919726
C2_facs_251_tr_1700918727,C2_facs_311_tr_1700920739
C2_facs_251_tr_1700918727,C2_facs_316_tr_1700920664
C2_facs_251_tr_1700918727,C2_facs_320_tr_1700919390
C2_facs_251_tr_1700918727,C2_facs_345_tr_1700919443
C2_facs_251_tr_1700918727,C2_facs_348_tr_1700919433
C2_facs_251_tr_1700918727,C2_facs_354_tr_1700920610
C2_facs_251_tr_1700918727,C2_facs_411_tr_1700920277
C2_facs_258_tr_1700918667,C2_facs_96_tr_1700919330
C2_facs_260_tr_1700919316,C1_facs_104_tr_1700430018
C2_facs_260_tr_1700919316,C1_facs_133_tr_1700322755
C2_facs_260_tr_1700919316,C1_facs_134_tr_1700322766
C2_facs_260_tr_1700919316,C1_facs_330_tr_1700429744
C2_facs_260_tr_1700919316,C1_facs_373_tr_1700430631
C2_facs_260_tr_1700919316,C1_facs_446_tr_1700432173
C2_facs_260_tr_1700919316,C2_facs_42_tr_1700919554
C2_facs_260_tr_1700919316,C2_facs_54_tr_1700919629
C2_facs_260_tr_1700919316,C2_facs_66_tr_1700920175
C2_facs_260_tr_1700919316,C2_facs_161_tr_1700921706
C2_facs_264_tr_1700920457,C1_facs_198_tr_1700385654
C2_facs_264_tr_1700920457,C1_facs_517_tr_1700429734
C2_facs_264_tr_1700920457,C2_facs_10_tr_1700920056
C2_facs_264_tr_1700920458,C1_facs_220_tr_1700429802
C2_facs_264_tr_1700920458,C2_facs_264_tr_1700920457
C2_facs_264_tr_1700920458,C2_facs_264_tr_1700920462
C2_facs_264_tr_1700920458,C2_facs_371_tr_1700921503
C2_facs_264_tr_1700920462,C1_facs_220_tr_1700429802
C2_facs_264_tr_1700920462,C2_facs_264_tr_1700920457
C2_facs_264_tr_1700920462,C2_facs_371_tr_1700921503
C2_facs_264_tr_1700920455,C1_facs_495_tr_1700431933
C2_facs_264_tr_1700920455,C2_facs_287_tr_1700920349
C2_facs_265_tr_1700921102,C1_facs_191_tr_1700431335
C2_facs_265_tr_1700921102,C1_facs_265_tr_1700432115
C2_facs_266_tr_1700921427,C1_facs_60_tr_1700383919
C2_facs_266_tr_1700921427,C1_facs_125_region_1700262591140_1592
C2_facs_266_tr_1700921427,C1_facs_327_tr_1700431264
C2_facs_266_tr_1700921427,C1_facs_341_tr_1700430403
C2_facs_266_tr_1700921427,C1_facs_394_tr_1700429795
C2_facs_266_tr_1700921427,C1_facs_522_tr_1700431596
C2_facs_266_tr_1700921427,C2_facs_50_tr_1700920553
C2_facs_266_tr_1700921427,C2_facs_243_tr_1700921360
C2_facs_266_tr_1700921427,C2_facs_313_tr_1700920937
C2_facs_266_tr_1700921427,C2_facs_321_tr_1700919834
C2_facs_270_tr_1700921198,C2_facs_268_tr_1700920237
C2_facs_272_tr_1700919285,C1_facs_60_tr_1700383919
C2_facs_272_tr_1700919285,C2_facs_47_tr_1700920191
C2_facs_272_tr_1700919285,C2_facs_83_tr_1700920186
C2_facs_272_tr_1700919285,C2_facs_195_tr_1700920684
C2_facs_272_tr_1700919285,C2_facs_270_tr_1700921198
C2_facs_277_tr_1700919374,C1_facs_20_region_1700258069305_931
C2_facs_280_tr_1700920115,C2_facs_280_tr_1700920120
C2_facs_281_tr_1700920446,C1_facs_315_tr_1700432192
C2_facs_281_tr_1700920446,C1_facs_454_tr_1700431307
C2_facs_281_tr_1700920446,C1_facs_477_tr_1700432539
C2_facs_281_tr_1700920446,C2_facs_311_tr_1700920739
C2_facs_281_tr_1700920446,C2_facs_347_tr_1700919083
C2_facs_281_tr_1700920448,C1_facs_315_tr_1700432192
C2_facs_281_tr_1700920448,C1_facs_429_tr_1700431504
C2_facs_281_tr_1700920448,C1_facs_475_tr_1700431326
C2_facs_281_tr_1700920448,C1_facs_477_tr_1700432539
C2_facs_281_tr_1700920448,C2_facs_127_tr_1700921594
C2_facs_281_tr_1700920448,C2_facs_156_tr_1700918812
C2_facs_281_tr_1700920448,C2_facs_185_tr_1700920334
C2_facs_281_tr_1700920448,C2_facs_217_tr_1700918996
C2_facs_283_tr_1700919411,C1_facs_161_tr_1700430990
C2_facs_283_tr_1700919411,C1_facs_477_tr_1700432539
C2_facs_283_tr_1700919411,C2_facs_38_tr_1700919570
C2_facs_284_tr_1700919163,C1_facs_3_region_1699102206352_41
C2_facs_284_tr_1700919163,C1_facs_8_region_1699102952561_113
C2_facs_284_tr_1700919163,C1_facs_13_region_1699103366600_262
C2_facs_284_tr_1700919163,C1_facs_19_region_1700257787769_852
C2_facs_284_tr_1700919163,C1_facs_48_tr_1700322787
C2_facs_284_tr_1700919163,C1_facs_65_tr_1700383847
C2_facs_284_tr_1700919163,C1_facs_73_tr_1700429989
C2_facs_284_tr_1700919163,C1_facs_161_tr_1700430990
C2_facs_284_tr_1700919163,C1_facs_167_tr_1700431806
C2_facs_284_tr_1700919163,C1_facs_178_tr_1700430511
C2_facs_284_tr_1700919163,C1_facs_183_tr_1700432426
C2_facs_284_tr_1700919163,C1_facs_202_tr_1700385686
C2_facs_284_tr_1700919163,C1_facs_237_tr_1700431500
C2_facs_284_tr_1700919163,C1_facs_287_region_1700262980255_1668
C2_facs_284_tr_1700919163,C1_facs_303_tr_1700432278
C2_facs_284_tr_1700919163,C1_facs_304_tr_1700430383
C2_facs_284_tr_1700919163,C1_facs_330_tr_1700429744
C2_facs_284_tr_1700919163,C1_facs_338_tr_1700430588
C2_facs_284_tr_1700919163,C1_facs_362_tr_1700322809
C2_facs_284_tr_1700919163,C1_facs_367_tr_1700429345
C2_facs_284_tr_1700919163,C1_facs_373_tr_1700430631
C2_facs_284_tr_1700919163,C1_facs_376_tr_1700431225
C2_facs_284_tr_1700919163,C1_facs_396_tr_1700431627
C2_facs_284_tr_1700919163,C1_facs_449_tr_1700430726
C2_facs_284_tr_1700919163,C1_facs_460_tr_1700432162
C2_facs_284_tr_1700919163,C1_facs_491_tr_1700429822
C2_facs_284_tr_1700919163,C1_facs_496_tr_1700431165
C2_facs_284_tr_1700919163,C1_facs_499_tr_1700430436
C2_facs_284_tr_1700919163,C1_facs_506_tr_1700429519
C2_facs_284_tr_1700919163,C2_facs_3_tr_1700919156
C2_facs_284_tr_1700919163,C2_facs_22_tr_1700921727
C2_facs_284_tr_1700919163,C2_facs_32_tr_1700920151
C2_facs_284_tr_1700919163,C2_facs_66_tr_1700920174
C2_facs_284_tr_1700919163,C2_facs_69_tr_1700920081
C2_facs_284_tr_1700919163,C2_facs_83_tr_1700920183
C2_facs_284_tr_1700919163,C2_facs_94_tr_1700920774
C2_facs_284_tr_1700919163,C2_facs_107_tr_1700920583
C2_facs_284_tr_1700919163,C2_facs_142_tr_1700921138
C2_facs_284_tr_1700919163,C2_facs_211_tr_1700920422
C2_facs_284_tr_1700919163,C2_facs_218_tr_1700920312
C2_facs_284_tr_1700919163,C2_facs_236_tr_1700919849
C2_facs_284_tr_1700919163,C2_facs_239_tr_1700920431
C2_facs_284_tr_1700919163,C2_facs_268_tr_1700920237
C2_facs_284_tr_1700919163,C2_facs_270_tr_1700921198
C2_facs_284_tr_1700919163,C2_facs_275_tr_1700919045
C2_facs_284_tr_1700919163,C2_facs_276_tr_1700919126
C2_facs_284_tr_1700919163,C2_facs_278_tr_1700919194
C2_facs_284_tr_1700919163,C2_facs_301_tr_1700919729
C2_facs_284_tr_1700919163,C2_facs_313_tr_1700920931
C2_facs_284_tr_1700919163,C2_facs_325_tr_1700918615
C2_facs_284_tr_1700919163,C2_facs_337_tr_1700919357
C2_facs_284_tr_1700919163,C2_facs_358_tr_1700920877
C2_facs_284_tr_1700919163,C2_facs_370_tr_1700919905
C2_facs_284_tr_1700919163,C2_facs_372_tr_1700920406
C2_facs_284_tr_1700919163,C2_facs_381_tr_1700920824
C2_facs_284_tr_1700919163,C2_facs_383_tr_1700919299
C2_facs_284_tr_1700919163,C2_facs_392_tr_1700918853
C2_facs_284_tr_1700919163,C2_facs_413_tr_1700918921
C2_facs_284_tr_1700919163,C2_facs_429_tr_1700920476
C2_facs_284_tr_1700919164,C1_facs_265_tr_1700432112
C2_facs_285_tr_1700919453,C2_facs_90_tr_1700921100
C2_facs_286_tr_1700921468,C1_facs_3_region_1699102206352_41
C2_facs_286_tr_1700921468,C1_facs_202_tr_1700385686
C2_facs_286_tr_1700921468,C2_facs_228_tr_1700919070
C2_facs_287_tr_1700920349,C1_facs_32_tr_1700316536
C2_facs_287_tr_1700920349,C1_facs_124_region_1700261827545_1484
C2_facs_287_tr_1700920349,C1_facs_170_tr_1700429474
C2_facs_287_tr_1700920349,C1_facs_190_tr_1700431422
C2_facs_287_tr_1700920349,C1_facs_202_tr_1700385687
C2_facs_287_tr_1700920349,C1_facs_475_tr_1700431326
C2_facs_287_tr_1700920349,C2_facs_47_tr_1700920191
C2_facs_287_tr_1700920349,C2_facs_54_tr_1700919630
C2_facs_287_tr_1700920349,C2_facs_161_tr_1700921705
C2_facs_287_tr_1700920349,C2_facs_242_tr_1700921456
C2_facs_287_tr_1700920349,C2_facs_256_tr_1700919060
C2_facs_287_tr_1700920349,C2_facs_264_tr_1700920455
C2_facs_287_tr_1700920349,C2_facs_283_tr_1700919415
C2_facs_287_tr_1700920349,C2_facs_331_tr_1700921301
C2_facs_288_tr_1700921354,C1_facs_51_tr_1700383900
C2_facs_295_tr_1700921188,C2_facs_108_tr_1700920854
C2_facs_298_tr_1700921174,C1_facs_40_tr_1700322718
C2_facs_298_tr_1700921174,C1_facs_180_tr_1700430369
C2_facs_298_tr_1700921174,C1_facs_207_tr_1700385666
C2_facs_298_tr_1700921174,C1_facs_315_tr_1700432192
C2_facs_298_tr_1700921174,C1_facs_429_tr_1700431504
C2_facs_298_tr_1700921174,C1_facs_438_tr_1700431931
C2_facs_298_tr_1700921174,C1_facs_477_tr_1700432539
C2_facs_298_tr_1700921174,C2_facs_1_tr_1700919256
C2_facs_298_tr_1700921174,C2_facs_60_tr_1700918923
C2_facs_298_tr_1700921174,C2_facs_78_tr_1700918994
C2_facs_298_tr_1700921174,C2_facs_236_tr_1700919849
C2_facs_298_tr_1700921174,C2_facs_290_tr_1700920098
C2_facs_298_tr_1700921174,C2_facs_419_tr_1700919298
C2_facs_298_tr_1700921174,C2_facs_429_tr_1700920468
C2_facs_299_tr_1700920651,C1_facs_410_tr_1700430014
C2_facs_299_tr_1700920652,C2_facs_351_tr_1700921168
C2_facs_301_tr_1700919722,C1_facs_448_tr_1700429771
C2_facs_301_tr_1700919722,C2_facs_175_tr_1700919508
C2_facs_302_tr_1700920618,C1_facs_71_tr_1700431462
C2_facs_302_tr_1700920618,C1_facs_144_tr_1700430119
C2_facs_302_tr_1700920618,C1_facs_179_tr_1700430849
C2_facs_302_tr_1700920618,C1_facs_191_tr_1700431335
C2_facs_302_tr_1700920618,C1_facs_367_tr_1700429345
C2_facs_302_tr_1700920618,C1_facs_410_tr_1700430014
C2_facs_302_tr_1700920618,C2_facs_172_tr_1700920988
C2_facs_304_tr_1700919176,C1_facs_82_tr_1700322438
C2_facs_306_tr_1700919665,C1_facs_29_tr_1700316530
C2_facs_307_tr_1700919074,C1_facs_170_tr_1700429474
C2_facs_307_tr_1700919074,C1_facs_308_tr_1700431068
C2_facs_307_tr_1700919074,C1_facs_373_tr_1700430631
C2_facs_307_tr_1700919074,C2_facs_381_tr_1700920824
C2_facs_307_tr_1700919073,C1_facs_440_tr_1700431082
C2_facs_307_tr_1700919071,C1_facs_104_tr_1700430018
C2_facs_307_tr_1700919071,C2_facs_25_tr_1700918960
C2_facs_307_tr_1700919071,C2_facs_304_tr_1700919169
C2_facs_308_tr_1700919655,C2_facs_279_tr_1700918635
C2_facs_310_tr_1700921404,C1_facs_376_tr_1700431225
C2_facs_310_tr_1700921404,C2_facs_10_tr_1700920056
C2_facs_310_tr_1700921404,C2_facs_360_tr_1700920342
C2_facs_311_tr_1700920741,C1_facs_125_region_1700262591140_1592
C2_facs_311_tr_1700920736,C1_facs_186_tr_1700430573
C2_facs_311_tr_1700920736,C2_facs_120_tr_1700920635
C2_facs_311_tr_1700920736,C2_facs_268_tr_1700920237
C2_facs_311_tr_1700920736,C2_facs_394_tr_1700919346
C2_facs_312_tr_1700918768,C2_facs_34_tr_1700919124
C2_facs_312_tr_1700918768,C2_facs_49_tr_1700920956
C2_facs_312_tr_1700918768,C2_facs_92_tr_1700918764
C2_facs_312_tr_1700918768,C2_facs_139_tr_1700921251
C2_facs_312_tr_1700918768,C2_facs_279_tr_1700918635
C2_facs_312_tr_1700918768,C2_facs_404_tr_1700919280
C2_facs_313_tr_1700920933,C1_facs_454_tr_1700431307
C2_facs_313_tr_1700920933,C2_facs_429_tr_1700920468
C2_facs_316_tr_1700920664,C2_facs_174_tr_1700919480
C2_facs_316_tr_1700920664,C2_facs_233_tr_1700919021
C2_facs_316_tr_1700920664,C2_facs_336_tr_1700919226
C2_facs_320_tr_1700919390,C1_facs_373_tr_1700430631
C2_facs_320_tr_1700919390,C1_facs_429_tr_1700431504
C2_facs_320_tr_1700919390,C2_facs_111_tr_1700919964
C2_facs_321_tr_1700919834,C1_facs_186_tr_1700430573
C2_facs_321_tr_1700919834,C1_facs_437_tr_1700430918
C2_facs_321_tr_1700919834,C2_facs_47_tr_1700920191
C2_facs_321_tr_1700919834,C2_facs_57_tr_1700921047
C2_facs_321_tr_1700919834,C2_facs_83_tr_1700920186
C2_facs_321_tr_1700919834,C2_facs_154_tr_1700919994
C2_facs_321_tr_1700919834,C2_facs_309_tr_1700921087
C2_facs_321_tr_1700919834,C2_facs_313_tr_1700920937
C2_facs_323_tr_1700920979,C2_facs_433_tr_1700921203
C2_facs_323_tr_1700920983,C1_facs_111_tr_1700430785
C2_facs_323_tr_1700920983,C1_facs_201_tr_1700385707
C2_facs_323_tr_1700920983,C1_facs_202_tr_1700385686
C2_facs_323_tr_1700920983,C1_facs_282_tr_1700430715
C2_facs_323_tr_1700920983,C1_facs_306_tr_1700432137
C2_facs_323_tr_1700920983,C1_facs_354_tr_1700430859
C2_facs_323_tr_1700920983,C1_facs_357_tr_1700322507
C2_facs_323_tr_1700920983,C1_facs_359_tr_1700322698
C2_facs_323_tr_1700920983,C1_facs_376_tr_1700431225
C2_facs_323_tr_1700920983,C1_facs_413_tr_1700431098
C2_facs_323_tr_1700920983,C1_facs_435_tr_1700431386
C2_facs_323_tr_1700920983,C1_facs_452_tr_1700430362
C2_facs_323_tr_1700920983,C1_facs_468_tr_1700430177
C2_facs_323_tr_1700920983,C1_facs_484_tr_1700431562
C2_facs_323_tr_1700920983,C1_facs_485_tr_1700430934
C2_facs_323_tr_1700920983,C2_facs_63_tr_1700918722
C2_facs_323_tr_1700920983,C2_facs_149_tr_1700920238
C2_facs_323_tr_1700920983,C2_facs_206_tr_1700921655
C2_facs_323_tr_1700920983,C2_facs_207_tr_1700919738
C2_facs_323_tr_1700920983,C2_facs_220_tr_1700918838
C2_facs_323_tr_1700920983,C2_facs_250_tr_1700921237
C2_facs_323_tr_1700920983,C2_facs_261_tr_1700921518
C2_facs_323_tr_1700920983,C2_facs_295_tr_1700921190
C2_facs_323_tr_1700920983,C2_facs_311_tr_1700920740
C2_facs_323_tr_1700920983,C2_facs_359_tr_1700919979
C2_facs_323_tr_1700920983,C2_facs_360_tr_1700920342
C2_facs_323_tr_1700920983,C2_facs_421_tr_1700921023
C2_facs_323_tr_1700920983,C2_facs_428_tr_1700921681
C2_facs_323_tr_1700920983,C2_facs_435_tr_1700921573
C2_facs_324_tr_1700918684,C2_facs_10_tr_1700920056
C2_facs_324_tr_1700918684,C2_facs_144_tr_1700921058
C2_facs_324_tr_1700918684,C2_facs_435_tr_1700921573
C2_facs_328_tr_1700920059,C1_facs_170_tr_1700429474
C2_facs_328_tr_1700920059,C1_facs_388_tr_1700429290
C2_facs_328_tr_1700920059,C2_facs_36_tr_1700920871
C2_facs_329_tr_1700919761,C1_facs_164_tr_1700429592
C2_facs_329_tr_1700919761,C1_facs_265_tr_1700432112
C2_facs_329_tr_1700919761,C1_facs_487_tr_1700431394
C2_facs_333_tr_1700921150,C2_facs_285_tr_1700919453
C2_facs_335_tr_1700920754,C1_facs_274_tr_1700432399
C2_facs_335_tr_1700920754,C1_facs_317_tr_1700430285
C2_facs_335_tr_1700920754,C1_facs_391_tr_1700430333
C2_facs_335_tr_1700920754,C1_facs_500_tr_1700429578
C2_facs_335_tr_1700920754,C2_facs_127_tr_1700921594
C2_facs_335_tr_1700920754,C2_facs_209_tr_1700920394
C2_facs_337_tr_1700919357,C1_facs_139_tr_1700430951
C2_facs_337_tr_1700919357,C1_facs_229_tr_1700430999
C2_facs_337_tr_1700919357,C1_facs_373_tr_1700430630
C2_facs_337_tr_1700919357,C1_facs_429_tr_1700431504
C2_facs_337_tr_1700919357,C1_facs_445_tr_1700432311
C2_facs_337_tr_1700919357,C1_facs_491_tr_1700429822
C2_facs_337_tr_1700919357,C2_facs_161_tr_1700921705
C2_facs_337_tr_1700919357,C2_facs_217_tr_1700918996
C2_facs_337_tr_1700919357,C2_facs_283_tr_1700919411
C2_facs_337_tr_1700919357,C2_facs_288_tr_1700921354
C2_facs_337_tr_1700919359,C2_facs_339_tr_1700920663
C2_facs_342_tr_1700921404,C2_facs_50_tr_1700920553
C2_facs_342_tr_1700921406,C2_facs_200_tr_1700921081
C2_facs_342_tr_1700921406,C2_facs_391_tr_1700919578
C2_facs_343_tr_1700920175,C2_facs_424_tr_1700921625
C2_facs_345_tr_1700919442,C1_facs_223_tr_1700432393
C2_facs_345_tr_1700919442,C2_facs_279_tr_1700918630
C2_facs_345_tr_1700919441,C1_facs_190_tr_1700431426
C2_facs_345_tr_1700919441,C1_facs_268_tr_1700432007
C2_facs_345_tr_1700919441,C1_facs_475_tr_1700431326
C2_facs_345_tr_1700919441,C2_facs_197_tr_1700918783
C2_facs_345_tr_1700919441,C2_facs_289_tr_1700921018
C2_facs_345_tr_1700919441,C2_facs_359_tr_1700919979
C2_facs_345_tr_1700919441,C2_facs_411_tr_1700920277
C2_facs_346_tr_1700920511,C1_facs_265_tr_1700432112
C2_facs_346_tr_1700920511,C1_facs_299_tr_1700431827
C2_facs_346_tr_1700920511,C2_facs_114_tr_1700919869
C2_facs_346_tr_1700920511,C2_facs_347_tr_1700919082
C2_facs_347_tr_1700919083,C1_facs_87_tr_1700431095
C2_facs_347_tr_1700919083,C1_facs_96_tr_1700430648
C2_facs_347_tr_1700919083,C1_facs_170_tr_1700429474
C2_facs_347_tr_1700919083,C1_facs_258_tr_1700431219
C2_facs_347_tr_1700919083,C1_facs_314_tr_1700430055
C2_facs_347_tr_1700919083,C1_facs_421_tr_1700430297
C2_facs_347_tr_1700919083,C1_facs_452_tr_1700430362
C2_facs_347_tr_1700919083,C1_facs_518_tr_1700432363
C2_facs_347_tr_1700919083,C2_facs_359_tr_1700919979
C2_facs_347_tr_1700919083,C2_facs_360_tr_1700920342
C2_facs_348_tr_1700919433,C1_facs_144_tr_1700430119
C2_facs_348_tr_1700919433,C1_facs_202_tr_1700385693
C2_facs_348_tr_1700919433,C1_facs_246_tr_1700430536
C2_facs_348_tr_1700919433,C1_facs_255_tr_1700430926
C2_facs_348_tr_1700919433,C1_facs_327_tr_1700431264
C2_facs_348_tr_1700919433,C1_facs_358_tr_1700322425
C2_facs_348_tr_1700919433,C1_facs_449_tr_1700430723
C2_facs_348_tr_1700919433,C1_facs_460_tr_1700432162
C2_facs_348_tr_1700919433,C2_facs_34_tr_1700919124
